,sensor_type,sensor_value
1076,heart_rate,3.3381
1077,heart_rate,41.5325
1078,heart_rate,58.0508
1079,heart_rate,74.5252
1080,heart_rate,30.4358
1081,heart_rate,49.7715
1082,heart_rate,39.2062
1083,heart_rate,39.0976
1084,heart_rate,37.4959
1085,heart_rate,49.8295
1086,heart_rate,74.542
1087,heart_rate,54.1747
1088,heart_rate,46.0032
1089,heart_rate,41.5768
1090,heart_rate,1.2656
1091,heart_rate,4.9763
1092,heart_rate,62.3352
1093,heart_rate,38.2409
1094,heart_rate,10.479
1095,heart_rate,31.2083
1096,heart_rate,10.1643
1097,heart_rate,6.9633
1098,heart_rate,28.5105
1099,heart_rate,11.922
1100,heart_rate,45.0095
1101,heart_rate,60.3964
1102,heart_rate,0.5201
1103,heart_rate,35.6924
1104,heart_rate,23.8899
1105,heart_rate,41.9335
1106,heart_rate,39.9581
1107,heart_rate,53.5544
1108,heart_rate,30.3507
1109,heart_rate,22.5632
1110,heart_rate,57.7194
1111,heart_rate,72.6675
1112,heart_rate,8.1531
1113,heart_rate,1.3275
1114,heart_rate,57.9017
1115,heart_rate,5.7026
1116,heart_rate,20.2172
1117,heart_rate,66.7836
1118,heart_rate,29.3155
1119,heart_rate,40.5617
1120,heart_rate,60.6147
1121,heart_rate,40.9516
1122,heart_rate,56.6229
1123,heart_rate,47.0143
1124,heart_rate,49.7224
1125,heart_rate,4.1616
1126,heart_rate,19.6953
1127,heart_rate,60.6187
1128,heart_rate,53.1635
1129,heart_rate,43.5625
1130,heart_rate,33.5653
1131,heart_rate,62.3155
1132,heart_rate,49.526
1133,heart_rate,0.4464
1134,heart_rate,64.2252
1135,heart_rate,42.4933
1136,heart_rate,70.0068
1137,heart_rate,13.8214
1138,heart_rate,22.5287
1139,heart_rate,29.8624
1140,heart_rate,14.249
1141,heart_rate,45.2299
1142,heart_rate,37.988
1143,heart_rate,19.3252
1144,heart_rate,28.9974
1145,heart_rate,57.6486
1146,heart_rate,55.8789
1147,heart_rate,64.2431
1148,heart_rate,39.085
1149,heart_rate,1.9965
1150,heart_rate,33.6712
1151,heart_rate,42.9625
1152,heart_rate,25.7255
1153,heart_rate,21.362
1154,heart_rate,19.9522
1155,heart_rate,39.3767
1156,heart_rate,72.4147
1157,heart_rate,19.9336
1158,heart_rate,53.7014
1159,heart_rate,52.4959
1160,heart_rate,53.6334
1161,heart_rate,42.5211
1162,heart_rate,69.8129
1163,heart_rate,64.4324
1164,heart_rate,48.7308
1165,heart_rate,61.2046
1166,heart_rate,71.7752
1167,heart_rate,25.2051
1168,heart_rate,2.1091
1169,heart_rate,3.1869
1170,heart_rate,28.3575
1171,heart_rate,64.517
1172,heart_rate,65.3046
1173,heart_rate,4.3567
1174,heart_rate,46.2376
1175,heart_rate,45.973
1176,heart_rate,30.9073
1177,heart_rate,46.1822
1178,heart_rate,55.4046
1179,heart_rate,2.9051
1180,heart_rate,56.8535
1181,heart_rate,61.0508
1182,heart_rate,10.3722
1183,heart_rate,3.8649
1184,heart_rate,71.723
1185,heart_rate,61.2475
1186,heart_rate,26.8811
1187,heart_rate,64.7528
1188,heart_rate,1.6751
1189,heart_rate,39.8079
1190,heart_rate,5.9426
1191,heart_rate,21.2287
1192,heart_rate,30.3377
1193,heart_rate,36.7003
1194,heart_rate,36.9566
1195,heart_rate,62.1531
1196,heart_rate,19.4914
1197,heart_rate,31.1994
1198,heart_rate,17.1478
1199,heart_rate,51.76
1200,heart_rate,26.9184
1201,heart_rate,25.9371
1202,heart_rate,37.7961
1203,heart_rate,44.8196
1204,heart_rate,15.8266
1205,heart_rate,6.9823
1206,heart_rate,15.7874
1207,heart_rate,13.3462
1208,heart_rate,1.098
1209,heart_rate,21.8457
1210,heart_rate,42.8506
1211,heart_rate,47.365
1212,heart_rate,0.3419
1213,heart_rate,25.2165
1214,heart_rate,28.4668
1215,heart_rate,12.9488
1216,heart_rate,2.2275
1217,heart_rate,59.0739
1218,heart_rate,6.5597
1219,heart_rate,30.4567
1220,heart_rate,2.3326
1221,heart_rate,32.7313
1222,heart_rate,7.5426
1223,heart_rate,48.9125
1224,heart_rate,19.8419
1225,heart_rate,24.6756
1226,heart_rate,60.612
1227,heart_rate,15.2938
1228,heart_rate,33.7403
1229,heart_rate,0.7406
1230,heart_rate,36.7773
1231,heart_rate,70.5541
1232,heart_rate,44.5052
1233,heart_rate,34.6811
1234,heart_rate,40.111
1235,heart_rate,32.9065
1236,heart_rate,22.5861
1237,heart_rate,51.7402
1238,heart_rate,18.1593
1239,heart_rate,38.7201
1240,heart_rate,10.9708
1241,heart_rate,6.3322
1242,heart_rate,61.5477
1243,heart_rate,5.9747
1244,heart_rate,17.4272
1245,heart_rate,64.9546
1246,heart_rate,65.0449
1247,heart_rate,42.0108
1248,heart_rate,62.16
1249,heart_rate,53.0503
1250,heart_rate,30.6322
1251,heart_rate,18.9341
1252,heart_rate,9.1197
1253,heart_rate,43.095
1254,heart_rate,68.0442
1255,heart_rate,51.2161
1256,heart_rate,36.5514
1257,heart_rate,71.9897
1258,heart_rate,51.7499
1259,heart_rate,64.1248
1260,heart_rate,59.9409
1261,heart_rate,20.5915
1262,heart_rate,66.3166
1263,heart_rate,9.1522
1264,heart_rate,42.7728
1265,heart_rate,12.1858
1266,heart_rate,22.5966
1267,heart_rate,34.8658
1268,heart_rate,41.1162
1269,heart_rate,6.3123
1270,heart_rate,63.8129
1271,heart_rate,28.7719
1272,heart_rate,45.7437
1273,heart_rate,42.8466
1274,heart_rate,43.8102
1275,heart_rate,29.0175
1276,heart_rate,46.0192
1277,heart_rate,60.2102
1278,heart_rate,15.5308
1279,heart_rate,17.8486
1280,heart_rate,38.9725
1281,heart_rate,61.8196
1282,heart_rate,13.6151
1283,heart_rate,73.8483
1284,heart_rate,28.1608
1285,heart_rate,13.1649
1286,heart_rate,10.6907
1287,heart_rate,23.7119
1288,heart_rate,25.3618
1289,heart_rate,12.9193
1290,heart_rate,20.6307
1291,heart_rate,38.0815
1292,heart_rate,44.2262
1293,heart_rate,72.7677
1294,heart_rate,3.6258
1295,heart_rate,35.4329
1296,heart_rate,52.2832
1297,heart_rate,2.3933
1298,heart_rate,12.5114
1299,heart_rate,5.3528
1300,heart_rate,21.9925
1301,heart_rate,54.7128
1302,heart_rate,12.3223
1303,heart_rate,28.7969
1304,heart_rate,61.5936
1305,heart_rate,60.7511
1306,heart_rate,44.1355
1307,heart_rate,26.3141
1308,heart_rate,70.135
1309,heart_rate,22.7419
1310,heart_rate,39.2012
1311,heart_rate,42.8274
1312,heart_rate,4.1386
1313,heart_rate,65.4133
1314,heart_rate,40.7899
1315,heart_rate,6.1604
1316,heart_rate,42.6936
1317,heart_rate,33.6459
1318,heart_rate,5.8046
1319,heart_rate,44.1181
1320,heart_rate,72.67
1321,heart_rate,14.6893
1322,heart_rate,66.6449
1323,heart_rate,24.4968
1324,heart_rate,17.2149
1325,heart_rate,68.8083
1326,heart_rate,58.5815
1327,heart_rate,23.8714
1328,heart_rate,23.4292
1329,heart_rate,61.1348
1330,heart_rate,34.3151
1331,heart_rate,12.9357
1332,heart_rate,5.0698
1333,heart_rate,55.1262
1334,heart_rate,45.4319
1335,heart_rate,39.3168
1336,heart_rate,36.1827
1337,heart_rate,14.0934
1338,heart_rate,40.1357
1339,heart_rate,59.3912
1340,heart_rate,7.2266
1341,heart_rate,22.1143
1342,heart_rate,14.4447
1343,heart_rate,19.7218
1344,heart_rate,20.5968
1345,heart_rate,16.607
1346,heart_rate,67.8984
1347,heart_rate,48.857
1348,heart_rate,48.1644
1349,heart_rate,46.8347
1350,heart_rate,0.9127
1351,heart_rate,70.6249
1352,heart_rate,32.8593
1353,heart_rate,37.8513
1354,heart_rate,8.9547
1355,heart_rate,28.7586
1356,heart_rate,47.3134
1357,heart_rate,67.7941
1358,heart_rate,0.5283
1359,heart_rate,63.4331
1360,heart_rate,22.0223
1361,heart_rate,25.3715
1362,heart_rate,31.9269
1363,heart_rate,64.8677
1364,heart_rate,1.886
1365,heart_rate,10.1291
1366,heart_rate,69.3449
1367,heart_rate,35.9334
1368,heart_rate,15.325
1369,heart_rate,64.6713
1370,heart_rate,50.0854
1371,heart_rate,64.9227
1372,heart_rate,22.9656
1373,heart_rate,24.9769
1374,heart_rate,12.4213
1375,heart_rate,53.0088
1376,heart_rate,51.6848
1377,heart_rate,29.7017
1378,heart_rate,46.1289
1379,heart_rate,1.4979
1380,heart_rate,60.8035
1381,heart_rate,29.1831
1382,heart_rate,69.8993
1383,heart_rate,4.6494
1384,heart_rate,46.4313
1385,heart_rate,68.3995
1386,heart_rate,71.5553
1387,heart_rate,40.0818
1388,heart_rate,19.142
1389,heart_rate,55.6809
1390,heart_rate,6.8239
1391,heart_rate,41.968
1392,heart_rate,1.8895
1393,heart_rate,8.9075
1394,heart_rate,67.1387
1395,heart_rate,22.0346
1396,heart_rate,31.2557
1397,heart_rate,53.6512
1398,heart_rate,36.8516
1399,heart_rate,71.0461
1400,heart_rate,65.9188
1401,heart_rate,24.0143
1402,heart_rate,51.6864
1403,heart_rate,2.1421
1404,heart_rate,50.3837
1405,heart_rate,8.3671
1406,heart_rate,9.5657
1407,heart_rate,71.5411
1408,heart_rate,67.609
1409,heart_rate,67.7595
1410,heart_rate,18.5478
1411,heart_rate,67.4373
1412,heart_rate,7.5025
1413,heart_rate,30.0191
1414,heart_rate,12.8122
1415,heart_rate,3.4158
1416,heart_rate,44.2666
1417,heart_rate,13.3423
1418,heart_rate,20.3328
1419,heart_rate,60.8163
1420,heart_rate,6.6915
1421,heart_rate,67.7626
1422,heart_rate,4.1202
1423,heart_rate,68.0718
1424,heart_rate,31.7868
1425,heart_rate,5.8372
1426,heart_rate,36.4309
1427,heart_rate,8.7107
1428,heart_rate,0.9334
1429,heart_rate,38.1662
1430,heart_rate,13.8737
1431,heart_rate,35.0614
1432,heart_rate,54.1283
1433,heart_rate,22.594
1434,heart_rate,49.1875
1435,heart_rate,44.5195
1436,heart_rate,35.8254
1437,heart_rate,25.7892
1438,heart_rate,21.565
1439,heart_rate,47.0653
1440,heart_rate,36.758
1441,heart_rate,10.3271
1442,heart_rate,49.9504
1443,heart_rate,14.1489
1444,heart_rate,36.0499
1445,heart_rate,61.642
1446,heart_rate,11.2213
1447,heart_rate,60.6444
1448,heart_rate,21.1494
1449,heart_rate,13.7174
1450,heart_rate,22.6793
1451,heart_rate,56.5416
1452,heart_rate,53.4903
1453,heart_rate,41.8262
1454,heart_rate,7.1307
1455,heart_rate,18.163
1456,heart_rate,42.3002
1457,heart_rate,54.1974
1458,heart_rate,61.8818
1459,heart_rate,29.3065
1460,heart_rate,3.7671
1461,heart_rate,27.4618
1462,heart_rate,25.5445
1463,heart_rate,36.5741
1464,heart_rate,28.2536
1465,heart_rate,27.4304
1466,heart_rate,60.5552
1467,heart_rate,44.9212
1468,heart_rate,11.1558
1469,heart_rate,21.1664
1470,heart_rate,35.1677
1471,heart_rate,35.8837
1472,heart_rate,51.5245
1473,heart_rate,20.0117
1474,heart_rate,16.3132
1475,heart_rate,28.5966
1476,heart_rate,49.6651
1477,heart_rate,25.7554
1478,heart_rate,27.1685
1479,heart_rate,72.4294
1480,heart_rate,71.5492
1481,heart_rate,55.0729
1482,heart_rate,29.9911
1483,heart_rate,2.346
1484,heart_rate,13.7024
1485,heart_rate,27.1029
1486,heart_rate,63.2006
1487,heart_rate,18.0999
1488,heart_rate,67.8739
1489,heart_rate,38.5334
1490,heart_rate,39.2997
1491,heart_rate,21.8734
1492,heart_rate,44.5981
1493,heart_rate,20.6931
1494,heart_rate,13.5985
1495,heart_rate,24.2071
1496,heart_rate,37.3525
1497,heart_rate,67.6125
1498,heart_rate,42.5437
1499,heart_rate,12.6465
1500,heart_rate,48.978
1501,heart_rate,60.4225
1502,heart_rate,6.7022
1503,heart_rate,46.7122
1504,heart_rate,7.4923
1505,heart_rate,11.7281
1506,heart_rate,50.2571
1507,heart_rate,59.2863
1508,heart_rate,60.5234
1509,heart_rate,49.6665
1510,heart_rate,63.7784
1511,heart_rate,40.6366
1512,heart_rate,14.6338
1513,heart_rate,15.4571
1514,heart_rate,50.5409
1515,heart_rate,27.9507
1516,heart_rate,57.9267
1517,heart_rate,12.6895
1518,heart_rate,18.1658
1519,heart_rate,67.561
1520,heart_rate,59.7159
1521,heart_rate,47.0803
1522,heart_rate,9.0984
1523,heart_rate,62.8305
1524,heart_rate,34.6166
1525,heart_rate,68.449
1526,heart_rate,66.845
1527,heart_rate,12.3298
1528,heart_rate,56.3338
1529,heart_rate,71.3521
1530,heart_rate,61.1177
1531,heart_rate,28.0765
1532,heart_rate,6.7174
1533,heart_rate,2.6199
1534,heart_rate,22.3326
1535,heart_rate,13.4186
1536,heart_rate,60.4975
1537,heart_rate,36.5678
1538,heart_rate,49.853
1539,heart_rate,2.9528
1540,heart_rate,10.8226
1541,heart_rate,14.5676
1542,heart_rate,44.4752
1543,heart_rate,31.4003
1544,heart_rate,52.4061
1545,heart_rate,6.2393
1546,heart_rate,64.7121
1547,heart_rate,32.7295
1548,heart_rate,67.8947
1549,heart_rate,1.7634
1550,heart_rate,54.0459
1551,heart_rate,7.5808
1552,heart_rate,53.465
1553,heart_rate,35.846
1554,heart_rate,30.7884
1555,heart_rate,43.5641
1556,heart_rate,65.6605
1557,heart_rate,30.7078
1558,heart_rate,25.9404
1559,heart_rate,65.6361
1560,heart_rate,63.5572
1561,heart_rate,61.7334
1562,heart_rate,22.5847
1563,heart_rate,15.3892
1564,heart_rate,51.7601
1565,heart_rate,24.1804
1566,heart_rate,34.0977
1567,heart_rate,70.1899
1568,heart_rate,36.3034
1569,heart_rate,3.0365
1570,heart_rate,74.0916
1571,heart_rate,55.9036
1572,heart_rate,5.5337
1573,heart_rate,33.092
1574,heart_rate,17.0071
1575,heart_rate,0.2722
1576,heart_rate,2.8987
1577,heart_rate,67.0167
1578,heart_rate,47.6411
1579,heart_rate,56.8172
1580,heart_rate,43.5515
1581,heart_rate,29.6963
1582,heart_rate,34.4391
1583,heart_rate,10.564
1584,heart_rate,39.5834
1585,heart_rate,1.1823
1586,heart_rate,13.113
1587,heart_rate,49.9273
1588,heart_rate,24.1298
1589,heart_rate,41.5702
1590,heart_rate,61.3979
1591,heart_rate,4.8063
1592,heart_rate,43.099
1593,heart_rate,54.761
1594,heart_rate,67.8003
1595,heart_rate,57.6193
1596,heart_rate,60.7424
1597,heart_rate,65.314
1598,heart_rate,13.3338
1599,heart_rate,5.0028
1600,heart_rate,58.5756
1601,heart_rate,7.1952
1602,heart_rate,54.5859
1603,heart_rate,10.8312
1604,heart_rate,6.7557
1605,heart_rate,8.3792
1606,heart_rate,45.8576
1607,heart_rate,8.0452
1608,heart_rate,10.7146
1609,heart_rate,3.8122
1610,heart_rate,35.5829
1611,heart_rate,0.3469
1612,heart_rate,73.7824
1613,heart_rate,59.212
1614,heart_rate,28.712
1615,heart_rate,70.5601
1616,heart_rate,36.8047
1617,heart_rate,12.4291
1618,heart_rate,1.2748
1619,heart_rate,37.2705
1620,heart_rate,35.1087
1621,heart_rate,26.7564
1622,heart_rate,59.573
1623,heart_rate,9.6963
1624,heart_rate,56.3068
1625,heart_rate,4.7616
1626,heart_rate,4.159
1627,heart_rate,35.0472
1628,heart_rate,63.9321
1629,heart_rate,1.8834
1630,heart_rate,46.7647
1631,heart_rate,20.1065
1632,heart_rate,18.5539
1633,heart_rate,5.2585
1634,heart_rate,71.2809
1635,heart_rate,36.0219
1636,heart_rate,67.0586
1637,heart_rate,2.6608
1638,heart_rate,8.9061
1639,heart_rate,9.3269
1640,heart_rate,26.3437
1641,heart_rate,5.1771
1642,heart_rate,13.1911
1643,heart_rate,44.8436
1644,heart_rate,13.5162
1645,heart_rate,10.6972
1646,heart_rate,37.8447
1647,heart_rate,28.6284
1648,heart_rate,4.2516
1649,heart_rate,20.6937
1650,heart_rate,5.6722
1651,heart_rate,6.4052
1652,heart_rate,38.9926
1653,heart_rate,66.4875
1654,heart_rate,22.6312
1655,heart_rate,14.8366
1656,heart_rate,70.7249
1657,heart_rate,22.4745
1658,heart_rate,5.4782
1659,heart_rate,19.8091
1660,heart_rate,28.7231
1661,heart_rate,7.623
1662,heart_rate,14.4959
1663,heart_rate,4.4753
1664,heart_rate,9.2846
1665,heart_rate,50.3912
1666,heart_rate,61.8129
1667,heart_rate,67.882
1668,heart_rate,34.5605
1669,heart_rate,20.4537
1670,heart_rate,65.429
1671,heart_rate,25.0035
1672,heart_rate,68.9273
1673,heart_rate,11.0564
1674,heart_rate,38.8831
1675,heart_rate,57.4123
1676,heart_rate,11.4918
1677,heart_rate,25.7919
1678,heart_rate,43.2536
1679,heart_rate,73.2381
1680,heart_rate,59.4899
1681,heart_rate,7.4909
1682,heart_rate,52.5743
1683,heart_rate,47.0566
1684,heart_rate,60.3312
1685,heart_rate,66.5928
1686,heart_rate,36.0933
1687,heart_rate,24.3956
1688,heart_rate,49.9683
1689,heart_rate,6.6235
1690,heart_rate,16.8297
1691,heart_rate,23.1048
1692,heart_rate,38.7923
1693,heart_rate,43.6258
1694,heart_rate,51.6575
1695,heart_rate,26.8635
1696,heart_rate,47.5436
1697,heart_rate,67.9438
1698,heart_rate,3.7215
1699,heart_rate,69.4009
1700,heart_rate,9.4445
1701,heart_rate,25.4042
1702,heart_rate,33.7668
1703,heart_rate,54.8121
1704,heart_rate,9.7596
1705,heart_rate,32.4024
1706,heart_rate,13.1765
1707,heart_rate,19.5644
1708,heart_rate,11.1108
1709,heart_rate,14.2054
1710,heart_rate,45.9467
1711,heart_rate,6.0253
1712,heart_rate,68.0097
1713,heart_rate,66.1433
1714,heart_rate,21.992
1715,heart_rate,15.5946
1716,heart_rate,48.7741
1717,heart_rate,57.6728
1718,heart_rate,42.8853
1719,heart_rate,68.8917
1720,heart_rate,47.2592
1721,heart_rate,16.4902
1722,heart_rate,18.6511
1723,heart_rate,17.3687
1724,heart_rate,55.6921
1725,heart_rate,60.0847
1726,heart_rate,48.4224
1727,heart_rate,35.357
1728,heart_rate,66.2171
1729,heart_rate,46.8517
1730,heart_rate,12.5897
1731,heart_rate,15.6334
1732,heart_rate,34.3969
1733,heart_rate,28.4654
1734,heart_rate,5.8107
1735,heart_rate,51.7328
1736,heart_rate,14.4154
1737,heart_rate,18.7741
1738,heart_rate,61.8334
1739,heart_rate,55.1379
1740,heart_rate,28.6458
1741,heart_rate,67.1423
1742,heart_rate,8.8674
1743,heart_rate,68.125
1744,heart_rate,46.034
1745,heart_rate,7.348
1746,heart_rate,55.352
1747,heart_rate,32.1302
1748,heart_rate,27.8875
1749,heart_rate,50.2523
1750,heart_rate,13.629
1751,heart_rate,28.7672
1752,heart_rate,58.408
1753,heart_rate,27.9921
1754,heart_rate,71.4767
1755,heart_rate,48.7825
1756,heart_rate,12.1189
1757,heart_rate,42.8865
1758,heart_rate,8.7374
1759,heart_rate,71.9876
1760,heart_rate,67.3953
1761,heart_rate,26.0123
1762,heart_rate,67.5706
1763,heart_rate,70.0458
1764,heart_rate,18.7839
1765,heart_rate,71.813
1766,heart_rate,69.419
1767,heart_rate,0.4653
1768,heart_rate,3.9485
1769,heart_rate,43.5638
1770,heart_rate,35.331
1771,heart_rate,57.3157
1772,heart_rate,61.1075
1773,heart_rate,32.9145
1774,heart_rate,63.4101
1775,heart_rate,36.7991
1776,heart_rate,18.3391
1777,heart_rate,51.2793
1778,heart_rate,67.8132
1779,heart_rate,66.9809
1780,heart_rate,65.6143
1781,heart_rate,12.1116
1782,heart_rate,7.1392
1783,heart_rate,0.1139
1784,heart_rate,60.9372
1785,heart_rate,36.7388
1786,heart_rate,38.3341
1787,heart_rate,63.7916
1788,heart_rate,53.7219
1789,heart_rate,55.7444
1790,heart_rate,40.3649
1791,heart_rate,55.4403
1792,heart_rate,47.5642
1793,heart_rate,68.8902
1794,heart_rate,66.1369
1795,heart_rate,44.7256
1796,heart_rate,72.0629
1797,heart_rate,23.395
1798,heart_rate,6.9307
1799,heart_rate,28.772
1800,heart_rate,10.8395
1801,heart_rate,37.9767
1802,heart_rate,41.9914
1803,heart_rate,33.1959
1804,heart_rate,57.0692
1805,heart_rate,37.3286
1806,heart_rate,56.5778
1807,heart_rate,64.6322
1808,heart_rate,17.3286
1809,heart_rate,44.7077
1810,heart_rate,67.2428
1811,heart_rate,74.216
1812,heart_rate,14.508
1813,heart_rate,46.703
1814,heart_rate,53.1721
1815,heart_rate,73.1308
1816,heart_rate,27.1625
1817,heart_rate,68.373
1818,heart_rate,41.4208
1819,heart_rate,62.7691
1820,heart_rate,63.8241
1821,heart_rate,51.5964
1822,heart_rate,52.4071
1823,heart_rate,12.7982
1824,heart_rate,13.4894
1825,heart_rate,6.6074
1826,heart_rate,14.7371
1827,heart_rate,53.0723
1828,heart_rate,71.0004
1829,heart_rate,7.6415
1830,heart_rate,11.2203
1831,heart_rate,49.6252
1832,heart_rate,12.9277
1833,heart_rate,58.0699
1834,heart_rate,64.2883
1835,heart_rate,7.6428
1836,heart_rate,32.0124
1837,heart_rate,19.241
1838,heart_rate,65.0536
1839,heart_rate,40.0983
1840,heart_rate,21.6312
1841,heart_rate,27.2599
1842,heart_rate,19.8288
1843,heart_rate,42.8682
1844,heart_rate,40.7659
1845,heart_rate,54.9081
1846,heart_rate,34.0458
1847,heart_rate,8.821
1848,heart_rate,60.5684
1849,heart_rate,33.9284
1850,heart_rate,65.0771
1851,heart_rate,7.0229
1852,heart_rate,39.154
1853,heart_rate,48.1552
1854,heart_rate,24.3144
1855,heart_rate,43.2176
1856,heart_rate,49.1647
1857,heart_rate,1.7753
1858,heart_rate,32.6148
1859,heart_rate,58.4014
1860,heart_rate,25.4694
1861,heart_rate,48.6738
1862,heart_rate,56.6921
1863,heart_rate,19.5072
1864,heart_rate,55.235
1865,heart_rate,3.348
1866,heart_rate,49.9022
1867,heart_rate,55.5635
1868,heart_rate,58.7244
1869,heart_rate,66.2588
1870,heart_rate,7.7995
1871,heart_rate,33.0264
1872,heart_rate,32.7113
1873,heart_rate,51.8555
1874,heart_rate,67.1476
1875,heart_rate,73.2656
1876,heart_rate,13.2445
1877,heart_rate,10.2635
1878,heart_rate,58.3246
1879,heart_rate,33.675
1880,heart_rate,57.2281
1881,heart_rate,17.946
1882,heart_rate,3.6771
1883,heart_rate,47.5266
1884,heart_rate,7.7385
1885,heart_rate,17.2539
1886,heart_rate,33.1135
1887,heart_rate,60.3907
1888,heart_rate,46.5208
1889,heart_rate,61.765
1890,heart_rate,59.0948
1891,heart_rate,52.23
1892,heart_rate,23.5774
1893,heart_rate,47.0182
1894,heart_rate,67.736
1895,heart_rate,54.1996
1896,heart_rate,66.8388
1897,heart_rate,63.3181
1898,heart_rate,48.2565
1899,heart_rate,52.9368
1900,heart_rate,40.7296
1901,heart_rate,49.6827
1902,heart_rate,23.7707
1903,heart_rate,41.8003
1904,heart_rate,21.5565
1905,heart_rate,23.6127
1906,heart_rate,65.1786
1907,heart_rate,68.1389
1908,heart_rate,32.2323
1909,heart_rate,38.4028
1910,heart_rate,22.5405
1911,heart_rate,56.3553
1912,heart_rate,21.8814
1913,heart_rate,58.7099
1914,heart_rate,57.7916
1915,heart_rate,26.2003
1916,heart_rate,15.9609
1917,heart_rate,64.0884
1918,heart_rate,55.6289
1919,heart_rate,14.2622
1920,heart_rate,5.6106
1921,heart_rate,57.1201
1922,heart_rate,23.2974
1923,heart_rate,12.0317
1924,heart_rate,66.4787
1925,heart_rate,44.4485
1926,heart_rate,39.467
1927,heart_rate,20.3613
1928,heart_rate,4.6368
1929,heart_rate,60.0022
1930,heart_rate,44.1322
1931,heart_rate,58.5348
1932,heart_rate,57.0347
1933,heart_rate,17.3323
1934,heart_rate,28.1375
1935,heart_rate,45.4467
1936,heart_rate,54.9455
1937,heart_rate,56.1655
1938,heart_rate,7.3944
1939,heart_rate,27.6919
